Comment,Rating
speisekarte schnitzelei stehen name schon sagen schnitzel art vegetarier schmackhafen austernpilzschnitzel warm kartoffelsalat verzichten speisen allesamt gut qualität portionen üppig positiv finden wunsch halb portion kind problem entsprechen werden weit spezialität deutsch tapa bestellbar wirklich überschaubar preis erhalten auswahl klein deutsch spezialität klein heisst wirklich klein gebraten blutwurst apfelmus currywurst königsberger klopse kalbfleischsülz obatzter nennen bedienung freundlich aufmerksam meist voll laden gut griff sommer lage direkt spree zusätzlich pluspunkt reservierung empfehlen,5
paar freund gestern abend besagt restaurant ambiente essen gut lobend kostenfrei begrüßungsbier erwähnen leider kellner gelb ei preis leistungsverhältnis ok kurzum empfehlenswern,4
woolloomoolloo immer schreiben vermissen schnitzelei nett alternative deutsch tapa echt lecker schnitzelvariant gut teuer gönnen ja nix schade service gast begrüßung aperetiv ungefragen bierchen hinstellt ja mensch geben alkohol mögen diverser grund trinken einfach gast fragen mögen apfelsaftschorle größe bier aperetiv sein auge echt bereicherung nix wirklich negativ sagen,3
definitiv lieblingsrestaurants mal lust deutsch küche service jedesmal unheimlich nett schleimig schnitzel riesig wissen wofür mehr bezahlen deutsch tapa find toll idee unbedingt empfehlenswern,5
besonders ausländisch gästen empfehlenswert form deutsch tapa vieler klein typisch deutsch köstlichkeit ausprobieren schmecken super begrüßung gibts mini bierchen gratis service immer freundlich erleben gehen immer gerne her,5
gut küche gemütlich nett bedienung mehr klein highlight tapas deutsch österreichisch leckereie,4
klein berlinausflug dank google letzter tag eingekehren saltimbocca lecker portion ausreichend gegenüber bayrisch schnitzel einfach klasse liebe detail zitrone verpacken spritzschutz brot lecker vorweg geben bierchen soviel essen cocktail kommen gleich,5
immer gerne schnitzelei kommen immer zufrieden essen service auswahl preisen woche letzter mal auffallen wiener schnitzel hauptsächlich panade bestehen früh richtig schnitzel eigentlich schade freundin geflügelcordonbleu sein schön durchgebraten sein,3
neulich mal berlin zufällig schnitzelei landen direkt kanal sitzplätz draussen rockig nett bedienung show halb laden leer trotzdem mal gucken platz show haben einzig exklusivst platz ganz hauptstadt ergatteren vieler gäste mögen sowas ja wurscht wichtig essen lecker fleischlos schnitzel unser begleitung paniert austernpilz deutsch tapa schnitzel warmem kartoffel gurkensalat dichen mal hauptstadt kommen,4
definitiv empfehlenswern karte dabei deutsch tapa originell lecker vorsicht schnell zuviel hauptgericht lieber tapa wählen,3
kommen empfehlung schnitzeltag as lokal fast voll besetzt bekommen platz aussprechen nett bedienung gehen erstaunlich schnell sonderschnitzel gut champignon recht gut eben billig einrichtung zweckmäßig karg dekoration eigenwillig vieler leute ern jung natürlich kind irgendwie passen zusammen bedingt empfehlen,3
essen lecker leider preisklasse bedienung ordnung gästen passen immer ansonsten eher unpersönlich behandlung sagen ordnung zuvorkommend ansonsten sauber nett ambiente leider oft voll,3
leute spaß groß schnitzel sicherlich gut einrichtung idee deutsch tappa finden angenehm abwechslungsreich bedienungen freundlich aufmerksam groß plus eigen relativ groß raucherraum heutig zeit wohltuend kundfreundlich,4
idee deutsch tapa grandio stimmung immer angenehm schnitzel lecker service gut gehen immer gerne,5
leider werden erwartung erfüllen bevor schnitzelei gehen gut schnitzel berlin gegooglt empfehlung kommen dabei heraus tja stimmen wohl ganz suppe versalzen schnitzel durchschnitt kommentar begleitung schmecken gemacht schnitzel länge gut zumindest bekommen versalzen suppe alternativ wahl anbieten tapa dessert nächster besuch wirds wohl dauern zuletzt wegen ganz schön hoch preis trotzdem nett ambiente nett bedienung deshalb zwei punkt,2
erster kommentar restaurant löschen nachfolgend besuchen positiv zudem sagen halbwegs enttäuschen laden verlassen umso schwer positiv punken schon letzter kommentar möchten service personal loben fit schnell sauber kompetent empfehlen deutsch tapa charmant finden begrüßungsbier,5
super leckere schnitzel urig ambiente nett chef empfehlenswern fall kommen,4
update inzwischen zweimal schnitzellei warten mehr allzulaaaaaaang daher änderung sterne vorher jutta vorliebe schnitzeln unterhalten griff jutta entschlossen handy reservieren montag tischin schnitzelei selbstredend gut tisch spreeblick herzlich werden bier auf haus begrüßen nettsondern lecker daher schnell ausgetrunken schon nächstebestellen gleich tisch stehen montag schnitzeltag dahaben natürlich schnitzel bestellen entdeckt lustig aufder karte deutsch tapa bestellen nächster bierwar schon getrunk ausnahme inzwischen sämtlicher plätz frei besetzen laden brummen tapa kommen jutta erinnern dasnoch fehlend bier gleich kommen tapa schmecken saulecker abermit bier haben gut schmecken bemüht service versichern bier kommen sofort jutta schauen uhr beginnen messung zeitdefinition schnitzelei sofort ok gutgezapftes bier brauchen womöglich minute minute weder schnitzel bier tisch segen manchmal jutta immer hochinteressanteszu erzählen jutta lauter sofort bier jawohl kommen sofort schnitzel dauern leider lang ihreine vorspeise hatten ach jutta erzählen erzählen erzählt undnach minute kommen sofort bier sofort bestellt nochein kommen bevor sofort bier ausgetrunk aberwar gehen koch schnitzel lebendie irgendwie behilflich schnitzel kommen sofort dannnoch zwei bier kommen schnell schnitzel hunger bierwar schon leer immer schnitzel bier bitte wobleiben schnitzel geh inzwischen erst mal toilette dergehen steil abwärts richtig steil ja gar nix jemand derzuviel getrunk böse enden setzen kommtauch ersehnt schnitzel kalorie kalorie her ganz schnitzel ruck zuck weggefuttert schmeckt dierichtig wiener schnitzel lecker lecker kommen wartezeitentschuldigungsschnaps lecker jutta meinen daslang warten müssen weit wartezeitentschuldigungsschnaps drinsein anstandslos bekommen rechnung preis sogar bekommen fast versöhnen eigentlich müssten nochmal toilette habs dochverkniffen echt tolerant warten angehen juttameinte sein erster mal passieren na gut,5
schnitzelei besuchen rundum gefall vorallemsehr gut schmecken pfiffig idee auchmit begrüßungsbier besuch rustikal restaurant niemand bereuen,5
echt super konzept leckere schnitzel passend ambiente preis leistungsverhältnis aaaaa empfehlen,5
montags schnitzeltag euro riesig kalbsschnitzel warm kartoffelsalat bratkartoffeln schmecken tun gurkensalat leider meist matschig fad dreierlei dessert macht gut gut hause rolle sommer schön draußen sitzen drinnen holz stein gemütlich,4
nett empfang jung motiviert team start klein begrüßung bier kosten haus berliner tapa gut idee allesamt lecker ebenso wiener schnitzel ambiente ok besonderer gerne,4
liebe wiener schnitzel super gerne gehen schnitzelei sobald laden betreten fühlen wohl liegen herzlichen art mitarbeiter willkommensbierch preisleistung stimmen leute empfehlen,5
gemütlich restaurant deutsch tapa toll idee portionen ok geschmacklich gut wiener schnitzel leider schon gut berlin gegessen klein begrüßungsbier nett entre service gut,3
gestern freund geburtstag feiern leider berücksichtigen heute schnizteltag erklären absurd voll völlig überlastet kellner essen jedoch mal köstlich schnitzel toll genau richtig leider mousse kinderschokolade erhältlich schade service patzen hatt essen tisch unterschiedlich zeit regelmässig gast wohlwoll verbesserung service erkennen ziehen punkt ab vielleicht erkennen jemand endlich potential service verschenken schade freundlich alleine preisen genug,3
freund we idee freund essen gut schmecken idee überzeugend leider ewig dauern speisen getränk schön,3
öfters verstehen eigentlich mensch meckern team soooo klasse kümmern sooo nett voll restaurant warten möchten mc donalds gehen klar dauern preis hoch teurst gericht kosten eur würstchenbude schmecken schreiben service toll essen lecker geniesen abend,5
stern essen empfehlen wieso geben stern,5
schon mehrfach jedesmal spitz,5
angenehm ambiente nett personal gut auswahl gericht geschmack stimmen preis leistung verhältnis ganz portion normalgroß beilage eher kleck schnitzel gut weit gut stadt insgesamt meckern geben ende schnaps auf haus stolz rechnung gelungen essen schnitzelessen wiederkommen,4
gut schnitzel stadt tapas super service gut mehr jederzeit gut schnitzeltag montag,5
schon vergangen sonntag erster mal garantiert letzter mal lokal selten lokal unwohl fühlen schlecht wenig aufmerksam bedienen werden bedienen überfluss schnitzel bedienen werden wenig fleisch panade enthalten fazit preis leistung verhältnis service stimmen hinten vorne mehr schaden,1
absolut empfehlenswert leiben laden super ambiente natürlich hervorragend schnitzel nett finden begrüßungsbier direkt setzen servieren montags schnitzeltag schnitzel knapp eur preis mehr fair wer gerne gut schnitzel kommen berlin restaurant rum ach ja entgegen meinung bei service nie negativ auffallen,5
super restaurant sowohl einheimisch tourist schnitzel unvergleichlich machen weier,4
jaaa geben selten sterne jungs machen spaß qualitativ hochwertig exzellent gewürzen essen überbordend reichhaltigkeit mann frau bringen nachtisch holzfäller schaffen halb grunewald vorher umgelegen,5
berlinbesuch gehen sonntag schnitzelei leckeres schnitzel essen angenhmer service nett begrüßung brot bier auf haus wirken einladend sommer draußen sitzen winter warm locker ambiente zeit schnitzelei genießen schintzel sichüberragend weltklasse lecker gericht ruhig mal testen lecker frisch immer kommen,5
erster mal schnitzelei reservierung gehen schnell kompetent zeit personenanzahländerung brot lecker verleiten satt essen wiener schnitzel jägerschnitzel panieren ca gr hauchdünn klopfen lecker panieren bratkartoffel leider enttäuschung ambiente einrichtung gut fallen nochmal versuch starten dessertkart testen,3
lecker bier lecker brot suuuuperleck schnitzel groß portionen freundlich kellnerinn hallo ruth hallo marie schön unterhaltsam abend ruth ausland gehen würd abend glatt n antrag bier frisch schnitzel gut qualität wartezeit ok manchmal gehen bissel durcheinander getränk bestellung problem rechnung stimmen ende schnäpse kosten haus lecker verlieben schon früh salz pfeffer tische sein vielleicht verkehrt wünschen gut bestimmt bald gast spätestens ruth hol bestimmen antrag,5
richtig lecker essen fair preis schon zweimal stramm max senfkruste schnitzel salbei spagetti qualität gut detail wert legen nett bedienung,5
stammgast gut grund stets freundlich familiär service mehr großzügig portioniert schnitzel kombination einfach unschlagbar empfehlen deutsch tapa eignen sowohl vorspeise grösser menge hauptgericht,5
bedienung nett essen lecker halb portion bestellen wirklich hübsch eingerichtet restaurant außen ebenfalls einladend gut wetter draußen sitzen beschäftigungsmöglichkeit kind außerdem vorhanden tischtennis kicker buntstift gelungen abend fall empfehlen,4
schnitzelei leicht abseits liegen finden kennen suchen super herzlich begrüßen werden vorne bekommen bier probieren wirklich lecker direkt getrunk aufmerksam nett kellner treffen heute kaum deutsch tappa rauf runter probieren geben eins schmecken auffallen st unwahrscheinlich kinderfreundlichkeit groß stilvoll einrichten schade soweit sein stammkunde,5
person ostersamstag undwaren berliner tapa begeistert sondernauch ambiente tapas schnitzelund auszusetz portion warennur groß können leider nachtischmehr probieren bedienung nett aufmerksam ambient rustikal gelingen leider kommen bochum sicher abend verbringen,4
montags schnitzeltag schnitzelei sagen zufrieden wiederkommen kalbsschnitzel geschmacklich gut lauwar kartoffelsalat eher süßlich kennen dahin eher säuerlich trotzdem schmackhaft portion groß euro dafür gut preis personal freundlich schnell zitronenscheiben werden wunsch sofort nachgereicht location normal einrichtung schnitzelei empfehlen,5
vegetarier absolut tot tier esser einzuladen beide abend geniessen wirklich einfach stoßen restaurant nachdem speisenkart explizit vegetarisch speise finden neben vieler namensgebend schnitzel reservierung klappen gleich tag gehen walachei restaurant befinden nirgendwo egal ankamen laden uhr trotz größe gut füllen reservierung haben wohl gehen müssen mehrere tisch gruppe finden gut zeichen fing gleich service lieblos werden zwei undefinierbar getränke gruß tisch stellen erklären werden alkohol allergisch lassen gegenüber können zweiter glas herausfinden wohl kindl handeln bedienung spät antworten lassen mind zehn minute gar mehr sehen endlich tisch merken schnell anfänger anfang gut bestellung tätigen zehn minute vorspeis lauwarm porreesalat porree scheinen ausgehen warm keinerlei dressing geschmack finden salz pfeffer nachbestellter essig kommen zwei vorspeisenschalen riesig stück roh gurke nachdem begleitung hälfte davon absehen meint bedienung ach gurke mögen wohl weit minute kommen hauptgang frech käseschnitzel bestellen kart salatvariation dabie hunger bitten zusätzlich bratkartoffeln bekommen zwei scheibe ziegenkäse vereinzelt pumpernickelkrume honig spur udn lieblos kartoffelstücke pfanne teller kahl nachfrage heißen haben ja schließlich bratkartoffel bestellen service bringen salat ändern absolut geschmacksfrei qualität bisher geliefert ziegenkäse erwarten form maximal vorspeise ausgewiesen hauptgang bitte bissch geschmack höhepunkt liefern essen begleitung saltimbocca dünn papier zäh leder geschmacksfreie tomatensauce vorsehen spaghetti bratkartoffel tauschsen werden ebenso langweilig großgeschnitt ganz sehen schon mal kochen mikorwelle mal eben warmgemacht einladung ganz abend entschuldigen müssen bedienung fragen schmecken vorsichtig andeuten sein kommen dame tisch ausfürhlichere kritik essen angehören einzig meinen erster sein zufrieden sein gut nenn professionell krisenmanagement offert kaffee zufriedenzustellen dankend verzichten liegen fett schwer geschmacksfrei essen immer quer magen bezahlen dannen nie,1
